shapeID,date,t,cohort,first_treat_t,rel_time,treat_now,log_avg_rad
UNIT-56,2025-07-01,43,2023-01,13,30,1,2.9934
UNIT-56,2025-08-01,44,2023-01,13,31,1,3.0163
UNIT-56,2025-09-01,45,2023-01,13,32,1,3.001
UNIT-56,2025-10-01,46,2023-01,13,33,1,2.9328
UNIT-56,2025-11-01,47,2023-01,13,34,1,2.9377
UNIT-56,2025-12-01,48,2023-01,13,35,1,2.9764
UNIT-57,2022-01-01,1,never,0,,0,2.2614
UNIT-57,2022-02-01,2,never,0,,0,2.2614
UNIT-57,2022-03-01,3,never,0,,0,2.2471
UNIT-57,2022-04-01,4,never,0,,0,2.3276
UNIT-57,2022-05-01,5,never,0,,0,2.3405
UNIT-57,2022-06-01,6,never,0,,0,2.3257
UNIT-57,2022-07-01,7,never,0,,0,2.3257
UNIT-57,2022-08-01,8,never,0,,0,2.304
UNIT-57,2022-09-01,9,never,0,,0,2.2305
UNIT-57,2022-10-01,10,never,0,,0,2.2914
UNIT-57,2022-11-01,11,never,0,,0,2.3668
UNIT-57,2022-12-01,12,never,0,,0,2.3145
UNIT-57,2023-01-01,13,never,0,,0,2.2756
UNIT-57,2023-02-01,14,never,0,,0,2.3387
UNIT-57,2023-03-01,15,never,0,,0,2.3796
UNIT-57,2023-04-01,16,never,0,,0,2.3294
UNIT-57,2023-05-01,17,never,0,,0,2.3632
UNIT-57,2023-06-01,18,never,0,,0,2.3725
UNIT-57,2023-07-01,19,never,0,,0,2.369
UNIT-57,2023-08-01,20,never,0,,0,2.3838
UNIT-57,2023-09-01,21,never,0,,0,2.2592
UNIT-57,2023-10-01,22,never,0,,0,2.3903
UNIT-57,2023-11-01,23,never,0,,0,2.3525
UNIT-57,2023-12-01,24,never,0,,0,2.3723
UNIT-57,2024-01-01,25,never,0,,0,2.385
UNIT-57,2024-02-01,26,never,0,,0,2.3466
UNIT-57,2024-03-01,27,never,0,,0,2.4108
UNIT-57,2024-04-01,28,never,0,,0,2.3408
UNIT-57,2024-05-01,29,never,0,,0,2.398
UNIT-57,2024-06-01,30,never,0,,0,2.4275
UNIT-57,2024-07-01,31,never,0,,0,2.4026
UNIT-57,2024-08-01,32,never,0,,0,2.4389
UNIT-57,2024-09-01,33,never,0,,0,2.3514
UNIT-57,2024-10-01,34,never,0,,0,2.3889
UNIT-57,2024-11-01,35,never,0,,0,2.4515
UNIT-57,2024-12-01,36,never,0,,0,2.3982
UNIT-57,2025-01-01,37,never,0,,0,2.3961
UNIT-57,2025-02-01,38,never,0,,0,2.3794
UNIT-57,2025-03-01,39,never,0,,0,2.44
UNIT-57,2025-04-01,40,never,0,,0,2.427
UNIT-57,2025-05-01,41,never,0,,0,2.3579
UNIT-57,2025-06-01,42,never,0,,0,2.4263
UNIT-57,2025-07-01,43,never,0,,0,2.4447
UNIT-57,2025-08-01,44,never,0,,0,2.4066
UNIT-57,2025-09-01,45,never,0,,0,2.4565
UNIT-57,2025-10-01,46,never,0,,0,2.4095
UNIT-57,2025-11-01,47,never,0,,0,2.4072
UNIT-57,2025-12-01,48,never,0,,0,2.4379
UNIT-58,2022-01-01,1,2023-07,19,-18,0,2.6276
UNIT-58,2022-02-01,2,2023-07,19,-17,0,2.6268
UNIT-58,2022-03-01,3,2023-07,19,-16,0,2.6139
UNIT-58,2022-04-01,4,2023-07,19,-15,0,2.6152
UNIT-58,2022-05-01,5,2023-07,19,-14,0,2.6359
UNIT-58,2022-06-01,6,2023-07,19,-13,0,2.6033
UNIT-58,2022-07-01,7,2023-07,19,-12,0,2.6913
UNIT-58,2022-08-01,8,2023-07,19,-11,0,2.6553
UNIT-58,2022-09-01,9,2023-07,19,-10,0,2.6266
UNIT-58,2022-10-01,10,2023-07,19,-9,0,2.6735
UNIT-58,2022-11-01,11,2023-07,19,-8,0,2.6207
UNIT-58,2022-12-01,12,2023-07,19,-7,0,2.6544
UNIT-58,2023-01-01,13,2023-07,19,-6,0,2.676
UNIT-58,2023-02-01,14,2023-07,19,-5,0,2.6723
UNIT-58,2023-03-01,15,2023-07,19,-4,0,2.6961
UNIT-58,2023-04-01,16,2023-07,19,-3,0,2.6612
UNIT-58,2023-05-01,17,2023-07,19,-2,0,2.6689
UNIT-58,2023-06-01,18,2023-07,19,-1,0,2.7801
UNIT-58,2023-07-01,19,2023-07,19,0,1,2.7173
UNIT-58,2023-08-01,20,2023-07,19,1,1,2.6746
UNIT-58,2023-09-01,21,2023-07,19,2,1,2.7465
UNIT-58,2023-10-01,22,2023-07,19,3,1,2.7147
UNIT-58,2023-11-01,23,2023-07,19,4,1,2.728
UNIT-58,2023-12-01,24,2023-07,19,5,1,2.773
UNIT-58,2024-01-01,25,2023-07,19,6,1,2.7593
UNIT-58,2024-02-01,26,2023-07,19,7,1,2.7753
UNIT-58,2024-03-01,27,2023-07,19,8,1,2.7797
UNIT-58,2024-04-01,28,2023-07,19,9,1,2.7768
UNIT-58,2024-05-01,29,2023-07,19,10,1,2.8523
UNIT-58,2024-06-01,30,2023-07,19,11,1,2.7389
UNIT-58,2024-07-01,31,2023-07,19,12,1,2.7293
UNIT-58,2024-08-01,32,2023-07,19,13,1,2.762
UNIT-58,2024-09-01,33,2023-07,19,14,1,2.7841
UNIT-58,2024-10-01,34,2023-07,19,15,1,2.7846
UNIT-58,2024-11-01,35,2023-07,19,16,1,2.8166
UNIT-58,2024-12-01,36,2023-07,19,17,1,2.8262
UNIT-58,2025-01-01,37,2023-07,19,18,1,2.7918
UNIT-58,2025-02-01,38,2023-07,19,19,1,2.7614
UNIT-58,2025-03-01,39,2023-07,19,20,1,2.8183
UNIT-58,2025-04-01,40,2023-07,19,21,1,2.8276
UNIT-58,2025-05-01,41,2023-07,19,22,1,2.7767
UNIT-58,2025-06-01,42,2023-07,19,23,1,2.7617
UNIT-58,2025-07-01,43,2023-07,19,24,1,2.8528
UNIT-58,2025-08-01,44,2023-07,19,25,1,2.82
UNIT-58,2025-09-01,45,2023-07,19,26,1,2.8129
UNIT-58,2025-10-01,46,2023-07,19,27,1,2.7801
UNIT-58,2025-11-01,47,2023-07,19,28,1,2.905
UNIT-58,2025-12-01,48,2023-07,19,29,1,2.8444
UNIT-59,2022-01-01,1,2023-07,19,-18,0,2.239
UNIT-59,2022-02-01,2,2023-07,19,-17,0,2.2932
UNIT-59,2022-03-01,3,2023-07,19,-16,0,2.3181
UNIT-59,2022-04-01,4,2023-07,19,-15,0,2.2372
UNIT-59,2022-05-01,5,2023-07,19,-14,0,2.2167
UNIT-59,2022-06-01,6,2023-07,19,-13,0,2.2491
UNIT-59,2022-07-01,7,2023-07,19,-12,0,2.3208
UNIT-59,2022-08-01,8,2023-07,19,-11,0,2.2351
UNIT-59,2022-09-01,9,2023-07,19,-10,0,2.2946
UNIT-59,2022-10-01,10,2023-07,19,-9,0,2.2247
UNIT-59,2022-11-01,11,2023-07,19,-8,0,2.3673
UNIT-59,2022-12-01,12,2023-07,19,-7,0,2.2574
UNIT-59,2023-01-01,13,2023-07,19,-6,0,2.328
UNIT-59,2023-02-01,14,2023-07,19,-5,0,2.2932
UNIT-59,2023-03-01,15,2023-07,19,-4,0,2.2874
UNIT-59,2023-04-01,16,2023-07,19,-3,0,2.3039
UNIT-59,2023-05-01,17,2023-07,19,-2,0,2.3517
UNIT-59,2023-06-01,18,2023-07,19,-1,0,2.3358
UNIT-59,2023-07-01,19,2023-07,19,0,1,2.332
UNIT-59,2023-08-01,20,2023-07,19,1,1,2.3964
UNIT-59,2023-09-01,21,2023-07,19,2,1,2.3701
UNIT-59,2023-10-01,22,2023-07,19,3,1,2.4286
UNIT-59,2023-11-01,23,2023-07,19,4,1,2.4066
UNIT-59,2023-12-01,24,2023-07,19,5,1,2.3513
UNIT-59,2024-01-01,25,2023-07,19,6,1,2.4122
UNIT-59,2024-02-01,26,2023-07,19,7,1,2.4018
UNIT-59,2024-03-01,27,2023-07,19,8,1,2.3527
UNIT-59,2024-04-01,28,2023-07,19,9,1,2.3996
UNIT-59,2024-05-01,29,2023-07,19,10,1,2.3724
UNIT-59,2024-06-01,30,2023-07,19,11,1,2.3552
UNIT-59,2024-07-01,31,2023-07,19,12,1,2.4093
UNIT-59,2024-08-01,32,2023-07,19,13,1,2.3935
UNIT-59,2024-09-01,33,2023-07,19,14,1,2.4314
UNIT-59,2024-10-01,34,2023-07,19,15,1,2.441
UNIT-59,2024-11-01,35,2023-07,19,16,1,2.4138
UNIT-59,2024-12-01,36,2023-07,19,17,1,2.4052
UNIT-59,2025-01-01,37,2023-07,19,18,1,2.4299
UNIT-59,2025-02-01,38,2023-07,19,19,1,2.455
UNIT-59,2025-03-01,39,2023-07,19,20,1,2.4266
UNIT-59,2025-04-01,40,2023-07,19,21,1,2.3938
UNIT-59,2025-05-01,41,2023-07,19,22,1,2.4424
UNIT-59,2025-06-01,42,2023-07,19,23,1,2.4494
UNIT-59,2025-07-01,43,2023-07,19,24,1,2.4855
UNIT-59,2025-08-01,44,2023-07,19,25,1,2.475
UNIT-59,2025-09-01,45,2023-07,19,26,1,2.5371
UNIT-59,2025-10-01,46,2023-07,19,27,1,2.4437
UNIT-59,2025-11-01,47,2023-07,19,28,1,2.4826
UNIT-59,2025-12-01,48,2023-07,19,29,1,2.4385
UNIT-60,2022-01-01,1,2023-01,13,-12,0,2.573
UNIT-60,2022-02-01,2,2023-01,13,-11,0,2.5902
UNIT-60,2022-03-01,3,2023-01,13,-10,0,2.5474
UNIT-60,2022-04-01,4,2023-01,13,-9,0,2.5833
UNIT-60,2022-05-01,5,2023-01,13,-8,0,2.6249
UNIT-60,2022-06-01,6,2023-01,13,-7,0,2.6246
UNIT-60,2022-07-01,7,2023-01,13,-6,0,2.5301
UNIT-60,2022-08-01,8,2023-01,13,-5,0,2.585
UNIT-60,2022-09-01,9,2023-01,13,-4,0,2.5883
UNIT-60,2022-10-01,10,2023-01,13,-3,0,2.5997
UNIT-60,2022-11-01,11,2023-01,13,-2,0,2.6557
UNIT-60,2022-12-01,12,2023-01,13,-1,0,2.6185
UNIT-60,2023-01-01,13,2023-01,13,0,1,2.5712
UNIT-60,2023-02-01,14,2023-01,13,1,1,2.6066
UNIT-60,2023-03-01,15,2023-01,13,2,1,2.6115
UNIT-60,2023-04-01,16,2023-01,13,3,1,2.6775
UNIT-60,2023-05-01,17,2023-01,13,4,1,2.738
UNIT-60,2023-06-01,18,2023-01,13,5,1,2.6963
UNIT-60,2023-07-01,19,2023-01,13,6,1,2.6158
UNIT-60,2023-08-01,20,2023-01,13,7,1,2.635
UNIT-60,2023-09-01,21,2023-01,13,8,1,2.6613
UNIT-60,2023-10-01,22,2023-01,13,9,1,2.6721
UNIT-60,2023-11-01,23,2023-01,13,10,1,2.6792
UNIT-60,2023-12-01,24,2023-01,13,11,1,2.6891
UNIT-60,2024-01-01,25,2023-01,13,12,1,2.6918
UNIT-60,2024-02-01,26,2023-01,13,13,1,2.6944
UNIT-60,2024-03-01,27,2023-01,13,14,1,2.7304
UNIT-60,2024-04-01,28,2023-01,13,15,1,2.6488
UNIT-60,2024-05-01,29,2023-01,13,16,1,2.6881
UNIT-60,2024-06-01,30,2023-01,13,17,1,2.713
UNIT-60,2024-07-01,31,2023-01,13,18,1,2.693
UNIT-60,2024-08-01,32,2023-01,13,19,1,2.7018
UNIT-60,2024-09-01,33,2023-01,13,20,1,2.7622
UNIT-60,2024-10-01,34,2023-01,13,21,1,2.7432
UNIT-60,2024-11-01,35,2023-01,13,22,1,2.6758
UNIT-60,2024-12-01,36,2023-01,13,23,1,2.7442
UNIT-60,2025-01-01,37,2023-01,13,24,1,2.7093
UNIT-60,2025-02-01,38,2023-01,13,25,1,2.7164
UNIT-60,2025-03-01,39,2023-01,13,26,1,2.8006
UNIT-60,2025-04-01,40,2023-01,13,27,1,2.7619
UNIT-60,2025-05-01,41,2023-01,13,28,1,2.7631
UNIT-60,2025-06-01,42,2023-01,13,29,1,2.6983
UNIT-60,2025-07-01,43,2023-01,13,30,1,2.7876
UNIT-60,2025-08-01,44,2023-01,13,31,1,2.7844
UNIT-60,2025-09-01,45,2023-01,13,32,1,2.7555
UNIT-60,2025-10-01,46,2023-01,13,33,1,2.7983
UNIT-60,2025-11-01,47,2023-01,13,34,1,2.7479
UNIT-60,2025-12-01,48,2023-01,13,35,1,2.737
